Torque 0.240396 0.371046 -0.47235 1.24562 -0.41748
Position 2.9625 1.7414 -3.62879 1.73668 2.07131
Velocity -0 0.371218 -0.330914 0.154867 -1.01032
Torque 0.240396 0.193362 -0.45895 1.14786 -0.403564
Position 2.9625 1.78601 -3.66968 1.75681 1.95088
Velocity -0 0.360478 -0.370708 0.163717 -0.995575
Torque 0.240396 0.172458 -0.7973 1.12613 -0.389648
Position 2.9625 1.83066 -3.71072 1.77712 1.83097
Velocity -0 0.38263 -0.37385 0.182891 -1.0059
Torque 0.240396 0.240396 -1.6415 0.995775 -0.396606
Position 2.9625 1.87494 -3.75164 1.79704 1.71035
Velocity -0 0.36719 -0.348717 0.181416 -1
Torque 0.240396 0.397176 -1.62475 0.97767 -0.38269
Position 2.9625 1.91875 -3.79211 1.81692 1.59058
Velocity -0 0.395384 -0.359189 0.181416 -1
Torque 0.240396 0.44421 -1.63815 0.948702 -0.407043
Position 2.9625 1.96363 -3.83317 1.83726 1.47031
Velocity -0 0.360478 -0.36233 0.181416 -0.995575
Torque 0.245622 0.606216 -1.1256 0.90525 -0.455749
Position 2.9625 2.00803 -3.87335 1.85624 1.35044
Velocity -0 0.395384 -0.352906 0.176991 -1.00442
Torque 0.245622 0.710736 -1.24955 0.908871 -0.431396
Position 2.9625 2.05274 -3.91424 1.87666 1.23106
Velocity -0 0.375246 -0.339292 0.168142 -0.995575
Torque 0.245622 0.752544 -1.4941 0.959565 -0.393127
Position 2.9625 2.09792 -3.95544 1.8967 1.11122
Velocity -0 0.381287 -0.37385 0.182891 -1.0059
Torque 0.245622 0.67938 -1.24285 0.858177 -0.396606
Position 2.9625 2.14274 -3.99581 1.91673 0.990819
Velocity -0 0.365177 -0.364425 0.165192 -1.01032
Torque 0.240396 0.648024 -0.335 0.83283 -0.375732
Position 2.9625 2.18622 -4.03299 1.93504 0.879004
Velocity -0 0.391357 -0.283791 0.129793 -0.846608
Torque 0.240396 1.64619 -0.40535 0.814725 -0.389648
Position 2.9625 2.21479 -4.05707 1.94701 0.809978
Velocity -0 0.306775 -0.314159 0.143068 -0.836283
Torque 0.240396 3.03108 -0.9179 0.695232 -0.414001
Position 2.9625 2.27159 -4.10312 1.96923 0.67573
Velocity -0 0.316844 -0.239808 0.110619 -0.60767
Torque 0.240396 3.30283 -0.31155 0.637296 -0.483581
Position 2.9625 2.30185 -4.12716 1.97881 0.618717
Velocity -0 0.282609 -0.205251 0.0619469 -0.457227
Torque 0.23517 1.80297 0.30485 0.716958 -0.445312
Position 2.9625 2.33064 -4.15015 1.9904 0.554535
Velocity -0 0.249716 -0.176976 0.119469 -0.550147
Torque 0.23517 1.49986 0.6231 0.572118 -0.365295
Position 2.9625 2.35184 -4.16162 1.99617 0.506748
Velocity -0 0.151038 -0.0230383 0.0280236 -0.253687
Torque 0.23517 0.475566 0.7437 0.608328 -0.240051
Position 2.9625 2.36982 -4.16168 1.99708 0.499956
Velocity -0 0.138955 0 -0 0.0265487
Torque 0.23517 -2.07995 0.7102 0.57936 0.118286
Position 2.9625 2.38104 -4.16197 1.99728 0.50792
Velocity -0 0.0751834 -0.015708 0.00884956 0.0973451
Torque 0.23517 -1.57825 0.1943 0.568497 0.222656
Position 2.9625 2.39073 -4.17269 2.00288 0.510398
Velocity -0 0.0832388 -0.13823 0.0678466 -0.039823
Torque 0.23517 -1.42147 0.2077 0.561255 -0.170471
Position 2.9625 2.40133 -4.18806 2.00978 0.470951
Velocity -0 0.0865952 -0.107861 0.0545723 -0.561947
Torque 0.23517 -1.40057 0.5293 0.564876 -0.643615
Position 2.9625 2.41167 -4.19701 2.01425 0.40104
Velocity -0 0.0771973 -0.0534071 0.0147493 -0.486726
Torque 0.23517 -1.52077 0.47235 0.568497 -0.302673
Position 2.9625 2.41758 -4.19954 2.01728 0.367257
Velocity -0 0.0127543 0.0010472 0.00884956 -0.123894
Torque 0.23517 -1.79774 0.52595 0.445383 -0.24353
