Position 2.96251 0.109563 -3.04373 3.27785 2.29604
Velocity -0 -0 -0.0010472 -0 -0
Torque 0.240396 4.66682 1.7755 0.282438 -0.222656
Position 2.96251 0.109623 -3.04237 3.27677 2.29732
Velocity -0 0.00201384 0.0251327 -0.0442478 0.0309734
Torque 0.250848 8.35637 4.97475 -0 0.149597
Position 2.96251 0.114114 -3.01708 3.26515 2.32947
Velocity -0 0.0865952 0.324631 -0.0943953 0.5
Torque 0.250848 12.4327 5.28295 0.105009 0.500976
Position 2.96251 0.14112 -2.95454 3.25569 2.40668
Velocity -0 0.344367 0.648215 -0.0575221 0.623894
Torque 0.250848 11.8055 5.1791 0.119493 0.48706
Position 2.96251 0.199169 -2.85101 3.24772 2.46361
Velocity -0 0.567903 0.973894 -0.0501475 0.373156
Torque 0.245622 10.8858 4.7302 -0 0.205261
Position 2.96251 0.284042 -2.7092 3.23803 2.51135
Velocity -0 0.796139 1.30167 -0.0988201 0.420354
Torque 0.245622 9.29705 3.8324 -0 0.31311
Position 2.96251 0.390645 -2.53043 3.22721 2.56241
Velocity -0 0.924353 1.63153 -0.0634218 0.426254
Torque 0.245622 6.19804 2.62975 -0.322269 0.320068
Position 2.9625 0.495345 -2.31867 3.21942 2.61312
Velocity -0 0.824332 1.80746 -0.0457227 0.430678
Torque 0.245622 3.40213 0.31825 -0.908871 0.337463
Position 2.96251 0.586239 -2.12672 3.21044 2.66447
Velocity -0 0.735723 1.36659 -0.0663717 0.411504
Torque 0.245622 1.15495 2.6867 -1.29994 0.24353
Position 2.96251 0.664648 -1.98791 3.19768 2.71427
Velocity -0 0.628319 0.980177 -0.0619469 0.402655
Torque 0.245622 1.0243 0.6097 -1.44116 0.233093
Position 2.96251 0.735394 -1.88987 3.18573 2.75958
Velocity -0 0.540381 0.672301 -0.0722714 0.346608
Torque 0.245622 0.877968 1.4137 -1.44116 0.233093
Position 2.96251 0.800129 -1.81906 3.17631 2.79878
Velocity -0 0.504132 0.50056 -0.0353982 0.29351
Torque 0.240396 0.559182 2.2981 -1.37236 0.281799
Position 2.96251 0.854151 -1.77739 3.16881 2.83186
Velocity -0 0.412838 0.286932 -0.0663717 0.287611
Torque 0.240396 0.266526 0.6365 -1.28183 0.281799
Position 2.96251 0.900187 -1.73242 3.16188 2.85927
Velocity -0 0.294021 0.444012 -0.0501475 0.20059
Torque 0.23517 0.188136 2.2043 -1.21666 0.271362
Position 2.96251 0.944492 -1.67075 3.15571 2.88533
Velocity -0 0.431633 0.5791 -0.0840708 0.212389
Torque 0.23517 2.25763 1.742 -1.03561 0.271362
Position 2.96251 0.979371 -1.62306 3.15268 2.90456
Velocity -0 0.221523 0.312065 -0.0221239 0.0707965
Torque 0.23517 1.85523 1.46395 -1.22028 0.260925
Position 2.96251 0.999268 -1.58492 3.15102 2.90606
Velocity -0 0.144997 0.317301 -0.00147493 -0
Torque 0.23517 0.219492 -2.4388 -1.07544 0.222656
Position 2.96251 1.01111 -1.56842 3.151 2.90604
Velocity -0 0.151038 0.13823 -0 -0
Torque 0.23517 -1.05043 -2.7738 -1.07544 0.205261
Position 2.96251 1.03798 -1.56593 3.14737 2.92283
Velocity -0 0.140969 0.0251327 -0.0309734 0.253687
Torque 0.23517 0.491244 -1.5209 -1.05009 0.260925
Position 2.96251 1.05481 -1.54445 3.14431 2.9419
Velocity -0 0.143654 0.289027 -0.0324484 0.103245
Torque 0.23517 1.12882 -1.34335 -1.0175 0.264404
Position 2.96251 1.07279 -1.50982 3.1417 2.9508
Velocity -0 0.15708 0.226195 -0.00442478 0.0103245
Torque 0.23517 -0.70551 -2.747 -0.974049 0.257446
Position 2.9625 1.08833 -1.50047 3.14133 2.95294
Velocity -0 0.0651142 0 -0.00442478 -0
Torque 0.240396 -2.72275 -3.21265 -0.974049 0.233093
Position 2.9625 1.08902 -1.50099 3.1406 2.95259
Velocity -0 -0.00201384 -0.00733038 -0.00147493 -0.00442478
Torque 0.240396 -4.12331 -4.4823 -0.86904 0.076538
Position 2.9625 1.08801 -1.50226 3.14057 2.95239
Velocity -0 -0.0147682 -0.0251327 -0 -0.00147493
Torque 0.240396 -5.02741 -4.98815 -0.79662 -0.156555
Position 2.9625 1.08532 -1.50669 3.14057 2.95186
Velocity -0 -0.0201384 -0.0450295 -0 -0.0058997
Torque 0.240396 -5.34097 -4.6699 -0.738684 -0.156555
Position 2.9625 1.08226 -1.51045 3.14057 2.95011
Velocity -0 -0.0322215 -0.0251327 -0 -0.0147493
Torque 0.240396 -5.18942 -4.6766 -0.68799 -0.156555
Position 2.9625 1.07829 -1.5106 3.13945 2.94925
Velocity -0 -0.0402768 0 -0.0280236 -0.0132743
Torque 0.240396 -5.24168 -5.10205 -1.0863 -0.170471
Position 2.9625 1.06823 -1.51081 3.11779 2.92783
Velocity -0 -0.140969 -0.00418879 -0.306785 -0.337758
Torque 0.240396 -5.95241 -5.51075 -1.32891 -0.316589
