-2.77556e-17 -7.34604 -3.46558 -0.946013 -0.00329043 
-2.77556e-17 0.375044 -2.72998 -1.29666 0.00733379 
-1.38778e-17 1.55117 2.806 1.10909 -0.00359772 
0 -1.30328 2.54236 0.422102 -0.000404995 
-1.03695e-16 7.13241 3.43578 1.12853 0.00819216 
-2.77556e-17 -2.6949 2.1472 0.386574 0.00221595 
1.39064e-17 -7.50418 -2.76471 0.0577907 5.46094e-06 
5.55112e-17 5.92659 2.32381 1.30257 0.000537614 
-1.75415e-17 -3.01689 -2.12421 0.435261 0.00330663 
-6.28386e-17 -2.22729 0.337393 -1.07717 -0.00139565 
-6.37962e-17 3.6495 3.93079 1.25623 -0.00232683 
-9.05942e-17 -5.57333 -3.2558 -1.35993 -0.00995573 
-2.77556e-17 -7.14154 -4.20918 -1.37567 0.00766325 
-1.02141e-17 2.28755 3.38577 0.554801 0.00390296 
0 1.34977 3.85612 1.12763 0.00247975 
0 5.25763 1.0894 -0.695307 0.000207771 
0 -5.70982 -1.6805 0.0310998 4.8374e-05 
0 -5.26437 -0.362377 -1.25262 -0.000482091 
-2.77556e-17 -5.08082 -3.14468 -1.329 0.00796097 
0 1.71968 -2.26297 0.502582 0.003499 
-1.42664e-17 -1.98031 -1.21238 -0.51282 0.00197377 
-1.95843e-16 -4.52634 -0.355766 -1.34659 0.00858836 
9.63674e-17 7.18356 3.5354 1.36595 0.00355637 
-1.63244e-16 2.74652 3.02364 1.16779 -0.00775601 
-1.34198e-17 -0.738323 0.423363 -0.0238522 0.000160739 
5.39568e-17 -1.57561 1.93883 1.38517 0.00853356 
-1.51879e-16 7.01812 3.93233 1.19513 0.00854532 
8.69305e-17 -6.83205 -3.24094 -1.41612 0.000938565 
6.93889e-18 -1.75273 3.18837 1.42181 0.00978442 
0 -1.5419 -3.65992 -1.41051 -0.00863156 
-2.08167e-17 -3.90672 -3.66466 -1.35558 -0.00207027 
0 0.464499 -2.94392 -1.27258 0.00508363 
0 -1.16524 1.70605 -0.178189 -0.000973525 
-4.57967e-19 -6.67719 -2.14642 -1.34054 0.000140464 
4.52971e-17 -3.7921 -2.27545 -0.313476 -0.00221172 
2.77556e-17 -1.14364 1.80091 -0.634381 0.00279175 
0 1.36973 4.14222 1.3129 0.00786731 
4.20219e-17 -4.57588 0.374504 0.882433 0.00243586 
-6.86118e-17 5.38229 3.13411 1.1089 -0.00548295 
-5.55112e-17 7.8496 4.01355 1.25523 0.00591511 
0 -1.3996 3.42007 1.04714 -0.00522504 
