7.05339e-18 0.259643 -0.0288094 0.04942 1.76985e-05 
4.57967e-19 0.260561 -0.027891 0.0503385 -0.000129828 
-4.57967e-19 0.265401 -0.0230505 0.0551789 -0.000281497 
1.38778e-17 0.279839 -0.00861329 0.0696161 -0.000133217 
6.02296e-18 0.260952 -0.0275003 0.0507291 0.000153089 
-5.72459e-20 0.27075 -0.0177024 0.060527 0.000315752 
6.93889e-18 0.278417 -0.0100352 0.0681942 -0.000200661 
1.38778e-17 0.261697 -0.0267545 0.0514749 -0.000187741 
6.93889e-18 0.279121 -0.0093313 0.0688981 0.000171951 
6.48093e-18 0.279869 -0.00858321 0.0696462 0.000131268 
4.57967e-19 0.261263 -0.0271885 0.0510409 0.000168804 
-9.15934e-19 0.278776 -0.00967638 0.068553 0.000186874 
6.93889e-18 0.28059 -0.00786203 0.0703674 -6.63102e-05 
6.93889e-18 0.279304 -0.00914794 0.0690815 0.000163204 
6.93889e-18 0.259676 -0.0287756 0.0494539 -3.08115e-05 
-1.14492e-19 0.280776 -0.00767608 0.0705533 3.06236e-05 
0 0.2774 -0.0110519 0.0671775 -0.000232725 
6.48093e-18 0.260042 -0.0284099 0.0498195 8.77076e-05 
9.15934e-19 0.26236 -0.026092 0.0521374 0.000211914 
-4.57967e-19 0.273667 -0.0147851 0.0634443 -0.000299016 
9.15934e-19 0.264709 -0.023743 0.0544864 0.000269945 
7.39686e-18 0.267447 -0.0210046 0.0572248 0.000305084 
6.93889e-18 0.261559 -0.0268929 0.0513365 -0.000182015 
6.93889e-18 0.273435 -0.0150169 0.0632125 0.000301301 
7.39686e-18 0.27559 -0.0128625 0.065367 -0.000272677 
6.93889e-18 0.279197 -0.00925478 0.0689746 -0.000168378 
6.93889e-18 0.276725 -0.0117272 0.0665022 0.000249747 
6.99614e-18 0.259632 -0.0288204 0.049409 1.02925e-05 
6.48093e-18 0.27422 -0.014232 0.0639975 -0.000292835 
0 0.261536 -0.0269155 0.0513139 -0.000181055 
0 0.260509 -0.027943 0.0502864 -0.000126325 
0 0.259628 -0.0288238 0.0494056 -6.50477e-06 
6.93889e-18 0.261422 -0.0270298 0.0511997 0.000176077 
0 0.261151 -0.0273006 0.0509288 0.000163389 
0 0.261187 -0.027265 0.0509644 0.000165134 
0 0.268857 -0.0195953 0.0586341 0.000313489 
6.93889e-18 0.26749 -0.0209621 0.0572674 0.000305426 
0 0.274749 -0.0137032 0.0645262 0.000285914 
-4.57967e-19 0.279514 -0.0089376 0.0692918 0.000152313 
6.70991e-18 0.280684 -0.00776777 0.0704616 -5.14898e-05 
0 0.268241 -0.020211 0.0580184 0.000310546 
7.39686e-18 0.273321 -0.0151314 0.063098 0.000302364 
6.70991e-18 0.259746 -0.0287062 0.0494949 3.81229e-05 
0 0.279204 -0.00924757 0.0689818 0.000168035 
6.93889e-18 0.272228 -0.0162241 0.0620053 0.000310448 
0 0.259728 -0.0287243 0.0495051 -4.36945e-05 
5.72459e-20 0.280815 -0.00763733 0.0705921 1.44582e-05 
6.93889e-18 0.280735 -0.00771721 0.0705122 4.13301e-05 
6.02296e-18 0.2641 -0.024352 0.0538774 0.000257999 
0 0.262211 -0.0262405 0.0519889 0.000206906 
