-1.6559,-3.24615,-2.55171,-2.85244,0.359195,-0.694439,-0.393711,-3.60534
-0.569052,-2.64315,-3.41435,-3.74755,-1.55665,0.771202,1.1044,-1.0865
-4.00718,3.0753,3.0968,3.51651,1.3516,-0.0214963,-0.441212,1.7237
-1.61852,-2.72355,-2.73935,-3.07083,0.312828,0.0158037,0.347281,-3.03638
-4.60927,4.43875,3.69076,4.03523,0.456372,0.747994,0.403518,3.98238
-1.70315,-1.60465,-0.785481,-1.0562,2.25716,-0.819169,-0.548452,-3.86181
-3.98088,5.40355,4.24513,4.64315,1.91941,1.15842,0.760402,3.48414
-3.1007,1.8492,1.15185,1.33837,1.2025,0.697351,0.510832,0.646702
-1.91843,-3.74865,-2.891,-3.1036,0.665728,-0.857653,-0.645051,-4.41438
-1.57161,-2.5192,-3.49128,-3.81634,-0.229323,0.972077,1.29714,-2.28988
-3.11839,1.3668,1.31049,1.51033,1.3159,0.0563148,-0.14353,0.0508962
-2.1333,-2.7805,-2.1986,-2.35123,0.836396,-0.581897,-0.429273,-3.6169
-2.06406,-1.0251,-1.18676,-1.38312,1.57938,0.161663,0.358019,-2.60448
-4.50654,4.4421,3.25455,3.55572,-0.477035,1.18755,0.886379,4.91913
-3.61263,4.1674,3.90996,4.28059,2.77437,0.257439,-0.11319,1.39303
-3.73769,1.91285,2.3366,2.64422,0.387303,-0.423753,-0.731373,1.52555
-3.99774,4.5024,3.34713,3.69824,0.637003,1.15527,0.80416,3.8654
-0.741683,-2.92455,-4.00742,-4.36832,-1.74709,1.08287,1.44377,-1.17746
-2.85882,2.06695,2.47188,2.62684,3.43742,-0.404926,-0.559889,-1.37047
-1.63335,-4.76705,-3.40261,-3.68261,0.300743,-1.36444,-1.08444,-5.06779
-0.988565,-4.2076,-2.63445,-3.04201,-0.722785,-1.57315,-1.16559,-3.48481
-3.26685,4.85415,3.34438,3.61761,3.05718,1.50977,1.23654,1.79697
-1.48728,-5.50405,-3.63635,-3.98371,-0.409675,-1.8677,-1.52034,-5.09438
-4.31798,5.695,4.14332,4.52404,1.0073,1.55168,1.17096,4.6877
-0.614904,-5.68495,-4.14978,-4.52957,-2.34358,-1.53517,-1.15538,-3.34137
-1.37993,-2.3651,-2.92209,-3.29264,-0.2719,0.556989,0.927541,-2.0932
-4.26149,4.6364,3.22683,3.55108,-0.0722034,1.40957,1.08532,4.7086
-4.15678,3.15905,3.82964,4.23415,1.45918,-0.670588,-1.0751,1.69987
-0.846267,-2.7604,-4.08513,-4.46229,-1.33941,1.32473,1.70189,-1.42099
-1.66167,-0.9849,-1.25054,-1.55007,1.78597,0.265638,0.565165,-2.77087
-2.53636,0.7303,0.493552,0.485281,2.14434,0.236748,0.245019,-1.41404
-3.30533,4.7034,3.53855,3.83897,3.15263,1.16485,0.864431,1.55077
-0.740206,-3.7118,-2.68804,-3.00729,-0.338387,-1.02376,-0.704515,-3.37341
-4.14544,5.67155,4.21874,4.60668,1.3409,1.45281,1.06487,4.33065
-3.69568,1.60465,2.52414,2.8443,0.692244,-0.919494,-1.23965,0.912406
-2.18667,-1.9631,-1.65775,-1.80873,1.07155,-0.305352,-0.154368,-3.03465
-3.09252,1.69175,0.913715,1.1009,1.16924,0.778035,0.590848,0.522511
-0.130015,-4.6297,-3.28915,-3.59717,-3.366,-1.34055,-1.03253,-1.2637
-0.770523,-4.76705,-4.06459,-4.46933,-2.13125,-0.702461,-0.297718,-2.6358
-3.6055,5.6079,3.93023,4.27969,2.37929,1.67767,1.32821,3.22861
-1.9882,-1.22275,-0.938778,-1.14844,1.75864,-0.283972,-0.0743067,-2.98139
-0.929801,-6.0434,-4.25215,-4.64434,-1.53642,-1.79125,-1.39906,-4.50698
