-0.000226189 -1.17027 -1.45527 -1.37176 0.00849656 
-0.000432509 -1.17084 -1.45573 -1.37207 0.00834943 
2.20817e-06 -1.17361 -1.45804 -1.37376 0.00847102 
0.000353284 -1.16796 -1.45329 -1.37026 0.00824769 
0.000153344 -1.17211 -1.45669 -1.3726 0.0078211 
0.000472132 -1.19148 -1.47282 -1.3842 0.00797484 
0.00030359 -1.23424 -1.50758 -1.40818 0.00794036 
0.000751274 -1.25624 -1.51965 -1.40968 0.00809263 
0.000228786 -1.16596 -1.43113 -1.32941 0.00737738 
-0.000994423 -0.990854 -1.28364 -1.21287 0.00635124 
-0.000615624 -0.978717 -1.26381 -1.1818 0.00545556 
-0.000319491 -0.958173 -1.23385 -1.14222 0.0040847 
-0.000402828 -0.891663 -1.17008 -1.08099 0.00233191 
0.000523463 -0.823512 -1.10205 -1.01373 0.000677176 
0.00100137 -0.764053 -1.0372 -0.944709 -0.00105667 
0.00068362 -0.655719 -0.943808 -0.863002 -0.00221713 
0.000625835 -0.576611 -0.866075 -0.785118 -0.00284212 
0.000428459 -0.475365 -0.772031 -0.697186 -0.00301177 
0.000401422 -0.389004 -0.685049 -0.609733 -0.00285124 
-0.000278763 -0.308222 -0.600824 -0.522703 -0.00294842 
-0.000344771 -0.211044 -0.505309 -0.428695 -0.00256898 
-0.000156854 -0.11851 -0.412241 -0.335361 -0.00214173 
-7.42958e-05 -0.0744787 -0.359294 -0.275424 -0.00200062 
-6.23358e-05 0.12896 -0.178483 -0.115043 -0.000791952 
0.000316804 0.215701 -0.0819666 -0.0163602 2.95479e-05 
0.000114937 0.313291 0.0157883 0.0818521 0.000595161 
-0.000140212 0.407843 0.111006 0.177763 0.00105299 
1.40996e-05 0.502695 0.206626 0.274044 0.00188059 
-5.38823e-05 0.605748 0.306396 0.371007 0.00255614 
-9.66258e-05 0.702206 0.401768 0.465556 0.00309791 
-2.02371e-05 0.785482 0.487808 0.554079 0.00351263 
-0.000119403 0.879805 0.579712 0.64415 0.00379945 
-0.000163303 0.970161 0.668195 0.731262 0.00394087 
-8.73765e-05 1.04594 0.745951 0.810819 0.00389699 
-8.7975e-05 1.12274 0.823787 0.88936 0.0036509 
-0.000179642 1.2042 0.902084 0.965251 0.00325348 
-0.000195412 1.27538 0.972507 1.03518 0.002672 
-0.000147769 1.3362 1.03482 1.09877 0.00191068 
-0.00019923 1.39857 1.09573 1.15868 0.00101535 
-0.0001956 1.43513 1.13195 1.19469 0.00034335 
-0.000516703 1.55963 1.2407 1.29281 -0.00136236 
-0.000468611 1.66982 1.32932 1.3696 -0.00217011 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
2.77556e-17 2.17527 -2.26116 0.539766 -0.00379447 
