3.0723,-0.514182,-1.37176,-1.40124,-1.29787,0.857578,0.887055,0.783685
3.07217,-0.829209,-1.37207,-1.40312,-1.2979,0.542864,0.573913,0.468695
3.07177,-1.05733,-1.37376,-1.40646,-1.29738,0.316425,0.349125,0.240052
3.07086,-1.16958,-1.37026,-1.39485,-1.29636,0.200676,0.22527,0.126784
3.06947,-1.14786,-1.3726,-1.40362,-1.29585,0.224743,0.255757,0.147992
3.06852,-1.15148,-1.3842,-1.43878,-1.29588,0.232721,0.287303,0.144397
3.06115,-1.32167,-1.40818,-1.51861,-1.29659,0.0865121,0.196944,-0.0250806
3.02918,-1.77429,-1.40968,-1.55058,-1.29744,-0.364609,-0.223712,-0.476847
2.95263,-1.71635,-1.32941,-1.38599,-1.29332,-0.386941,-0.330359,-0.423025
2.84467,-1.25287,-1.21287,-1.16847,-1.27537,-0.0400014,-0.0844033,0.0225048
2.75867,-1.28545,-1.1818,-1.20008,-1.25338,-0.103647,-0.0853716,-0.0320714
2.69292,-1.43029,-1.14222,-1.18639,-1.23525,-0.288067,-0.243897,-0.195043
2.62653,-1.33253,-1.08099,-1.11892,-1.21715,-0.251543,-0.213605,-0.115376
2.55785,-1.242,-1.01373,-1.04573,-1.19948,-0.228269,-0.196266,-0.0425162
2.4885,-1.19855,-0.944709,-0.979384,-1.18014,-0.253841,-0.219166,-0.0184121
2.42064,-1.25649,-0.863002,-0.890839,-1.15497,-0.393488,-0.365651,-0.101515
2.35206,-1.19855,-0.785118,-0.81955,-1.12158,-0.413432,-0.379,-0.07697
2.28347,-1.0863,-0.697186,-0.725677,-1.08038,-0.389114,-0.360623,-0.0059165
2.21392,-1.03561,-0.609733,-0.63891,-1.03105,-0.425877,-0.3967,-0.00456107
2.14553,-0.898008,-0.522703,-0.553468,-0.975192,-0.375305,-0.34454,0.0771836
2.07617,-0.86904,-0.428695,-0.457218,-0.914464,-0.440345,-0.411822,0.0454241
2.00788,-0.764031,-0.335361,-0.365879,-0.853254,-0.42867,-0.398152,0.0892229
1.96215,-0.597465,-0.275424,-0.307438,-0.811332,-0.322041,-0.290027,0.213867
1.85841,-0.492456,-0.115043,-0.137984,-0.708367,-0.377413,-0.354472,0.215911
1.78876,-0.304164,-0.0163602,-0.0430673,-0.628817,-0.287804,-0.261097,0.324653
