0.109563,4.66682,7.08571,7.66675,-0.421179,-2.41889,-2.99993,5.088
0.109623,8.35637,7.52224,8.27206,-0.418585,0.834126,0.0843083,8.77496
0.114114,12.4327,7.89421,8.78501,-0.389823,4.53849,3.64769,12.8225
0.14112,11.8055,7.59694,8.45897,-0.38028,4.20856,3.34653,12.1858
0.199169,10.8858,7.08176,7.91752,-0.401152,3.80404,2.96828,11.287
0.284042,9.29705,6.01534,6.77444,-0.454856,3.28171,2.52261,9.75191
0.390645,6.19804,4.07497,4.54202,-0.559634,2.12307,1.65602,6.75767
0.495345,3.40213,2.01051,2.08839,-0.702162,1.39162,1.31374,4.10429
0.586239,1.15495,0.799939,0.795308,-0.896343,0.355011,0.359642,2.05129
0.664648,1.0243,-0.03676,-0.0781932,-1.12424,1.06106,1.10249,2.14854
0.735394,0.877968,-0.581365,-0.581797,-1.35846,1.45933,1.45977,2.23643
0.800129,0.559182,-1.32495,-1.44569,-1.58138,1.88413,2.00487,2.14056
0.854151,0.266526,-1.5428,-1.54129,-1.76425,1.80933,1.80782,2.03077
0.900187,0.188136,-1.58562,-1.49126,-1.92841,1.77375,1.67939,2.11655
0.944492,2.25763,-2.78584,-3.07979,-2.10192,5.04347,5.33742,4.35955
0.979371,1.85523,-2.67097,-2.80474,-2.23868,4.5262,4.65997,4.09391
0.999268,0.219492,-2.83998,-3.02665,-2.32719,3.05947,3.24614,2.54668
1.01111,-1.05043,-2.90182,-3.08587,-2.37376,1.85139,2.03544,1.32333
1.03798,0.491244,-2.80796,-2.82678,-2.45141,3.29921,3.31802,2.94265
1.05481,1.12882,-3.12383,-3.27964,-2.51853,4.25265,4.40846,3.64735
1.07279,-0.70551,-3.48801,-3.79356,-2.60111,2.7825,3.08805,1.8956
1.08833,-2.72275,-3.40806,-3.6125,-2.65036,0.685315,0.889749,-0.072394
1.08902,-4.12331,-3.34794,-3.52656,-2.65254,-0.775375,-0.59675,-1.47077
1.08801,-5.02741,-3.3335,-3.50865,-2.64878,-1.69391,-1.51876,-2.37863
1.08532,-5.34097,-3.30122,-3.46159,-2.63762,-2.03975,-1.87938,-2.70335
1.08226,-5.18942,-3.27446,-3.43609,-2.62622,-1.91496,-1.75333,-2.5632
1.07829,-5.24168,-3.40073,-3.69343,-2.61739,-1.84095,-1.54825,-2.62429
1.06823,-5.95241,-3.02639,-3.01754,-2.61939,-2.92602,-2.93487,-3.33302
0,0,2.17527,2.00817,0,-2.17527,-2.00817,0
0,0,2.17527,2.00817,0,-2.17527,-2.00817,0
0,0,2.17527,2.00817,0,-2.17527,-2.00817,0
0,0,2.17527,2.00817,0,-2.17527,-2.00817,0
0,0,2.17527,2.00817,0,-2.17527,-2.00817,0
0,0,2.17527,2.00817,0,-2.17527,-2.00817,0
0,0,2.17527,2.00817,0,-2.17527,-2.00817,0
0,0,2.17527,2.00817,0,-2.17527,-2.00817,0
0,0,2.17527,2.00817,0,-2.17527,-2.00817,0
0,0,2.17527,2.00817,0,-2.17527,-2.00817,0
0,0,2.17527,2.00817,0,-2.17527,-2.00817,0
0,0,2.17527,2.00817,0,-2.17527,-2.00817,0
0,0,2.17527,2.00817,0,-2.17527,-2.00817,0
0,0,2.17527,2.00817,0,-2.17527,-2.00817,0
0,0,2.17527,2.00817,0,-2.17527,-2.00817,0
0,0,2.17527,2.00817,0,-2.17527,-2.00817,0
0,0,2.17527,2.00817,0,-2.17527,-2.00817,0
0,0,2.17527,2.00817,0,-2.17527,-2.00817,0
0,0,2.17527,2.00817,0,-2.17527,-2.00817,0
0,0,2.17527,2.00817,0,-2.17527,-2.00817,0
0,0,2.17527,2.00817,0,-2.17527,-2.00817,0
0,0,2.17527,2.00817,0,-2.17527,-2.00817,0
0,0,2.17527,2.00817,0,-2.17527,-2.00817,0
0,0,2.17527,2.00817,0,-2.17527,-2.00817,0
0,0,2.17527,2.00817,0,-2.17527,-2.00817,0
0,0,2.17527,2.00817,0,-2.17527,-2.00817,0
0,0,2.17527,2.00817,0,-2.17527,-2.00817,0
0,0,2.17527,2.00817,0,-2.17527,-2.00817,0
0,0,2.17527,2.00817,0,-2.17527,-2.00817,0
0,0,2.17527,2.00817,0,-2.17527,-2.00817,0
0,0,2.17527,2.00817,0,-2.17527,-2.00817,0
0,0,2.17527,2.00817,0,-2.17527,-2.00817,0
0,0,2.17527,2.00817,0,-2.17527,-2.00817,0
0,0,2.17527,2.00817,0,-2.17527,-2.00817,0
0,0,2.17527,2.00817,0,-2.17527,-2.00817,0
0,0,2.17527,2.00817,0,-2.17527,-2.00817,0
0,0,2.17527,2.00817,0,-2.17527,-2.00817,0
0,0,2.17527,2.00817,0,-2.17527,-2.00817,0
0,0,2.17527,2.00817,0,-2.17527,-2.00817,0
0,0,2.17527,2.00817,0,-2.17527,-2.00817,0
0,0,2.17527,2.00817,0,-2.17527,-2.00817,0
0,0,2.17527,2.00817,0,-2.17527,-2.00817,0
0,0,2.17527,2.00817,0,-2.17527,-2.00817,0
0,0,2.17527,2.00817,0,-2.17527,-2.00817,0
0,0,2.17527,2.00817,0,-2.17527,-2.00817,0
0,0,2.17527,2.00817,0,-2.17527,-2.00817,0
0,0,2.17527,2.00817,0,-2.17527,-2.00817,0
0,0,2.17527,2.00817,0,-2.17527,-2.00817,0
0,0,2.17527,2.00817,0,-2.17527,-2.00817,0
0,0,2.17527,2.00817,0,-2.17527,-2.00817,0
0,0,2.17527,2.00817,0,-2.17527,-2.00817,0
0,0,2.17527,2.00817,0,-2.17527,-2.00817,0
0,0,2.17527,2.00817,0,-2.17527,-2.00817,0
0,0,2.17527,2.00817,0,-2.17527,-2.00817,0
0,0,2.17527,2.00817,0,-2.17527,-2.00817,0
