-1.12577e-16 -1.04 -1.32845 -1.25022 -0.00508635 
-6.93889e-18 1.61616 1.3277 1.40593 -0.00949523 
3.27516e-18 -0.128782 -0.417234 -0.339005 -0.00126313 
2.77556e-17 -0.616498 -0.90495 -0.826721 -0.00389038 
3.5083e-17 -1.212 -1.50045 -1.42222 -0.00192082 
2.08167e-17 -0.578915 -0.867367 -0.789137 0.0015642 
-6.93889e-18 -1.20994 -1.49839 -1.42016 -0.00978484 
6.93889e-18 1.26313 0.974679 1.05291 -0.00386522 
2.08167e-17 -0.149766 -0.438169 -0.359911 -0.00242898 
5.4734e-17 1.6076 1.31914 1.39737 0.00392092 
2.77556e-17 1.33398 1.04552 1.12375 0.00726129 
1.38778e-17 -0.660621 -0.949073 -0.870843 0.00226185 
1.02141e-17 1.63266 1.34421 1.42249 -0.000592682 
1.20459e-17 0.0906412 -0.197811 -0.119581 -0.000986388 
0 0.0719418 -0.21651 -0.138281 0.000258572 
6.93889e-18 0.613803 0.325352 0.403581 0.00221572 
6.93889e-18 1.31493 1.02648 1.10471 -0.00740376 
-1.26454e-16 -1.12002 -1.40847 -1.33024 0.00693914 
6.93889e-18 0.187986 -0.100466 -0.0222368 0.000297544 
6.02296e-18 1.48699 1.19854 1.27677 0.00946056 
0 -1.01853 -1.30699 -1.22876 -0.00262356 
-1.38778e-17 -0.365389 -0.65384 -0.575611 0.0019635 
1.38778e-17 1.62817 1.33972 1.41795 0.00762328 
6.93889e-18 0.642298 0.353846 0.432075 0.000207955 
9.15934e-19 -0.456316 -0.744768 -0.666539 -0.0050769 
3.5083e-17 -0.75519 -1.04364 -0.965412 -0.00196041 
2.40918e-17 0.86824 0.579788 0.658018 -0.00118309 
-6.32272e-17 -1.06134 -1.34979 -1.27156 0.00496467 
3.66374e-18 0.998635 0.710183 0.788412 -0.000694069 
1.38778e-17 1.60921 1.32076 1.39899 -0.00785853 
6.93889e-18 0.0410132 -0.247439 -0.169209 0.000532471 
1.40332e-16 -1.16171 -1.45016 -1.37193 0.00816557 
0 1.61964 1.33119 1.40942 -0.00690582 
-2.69784e-17 1.12703 0.838575 0.916805 -0.0024823 
-4.24105e-17 -0.786734 -1.07519 -0.996957 0.00701062 
7.7105e-17 -1.2118 -1.50025 -1.42202 0.00260414 
0 0.243825 -0.0446268 0.0336026 1.5153e-05 
2.08167e-17 1.44262 1.15412 1.23232 -0.00627198 
6.93889e-18 1.59801 1.30956 1.38779 0.0102953 
0 -0.475139 -0.763591 -0.685362 -0.00152969 
-1.33393e-16 -1.21202 -1.50047 -1.42224 -0.0091573 
6.93889e-18 -0.288811 -0.577263 -0.499034 -0.00139461 
-5.72459e-20 0.231235 -0.0572168 0.0210126 1.81109e-05 
0 1.34173 1.05327 1.1315 0.00186243 
1.29619e-17 1.61501 1.32656 1.40479 0.0104509 
-4.77951e-17 1.62473 1.33627 1.4145 -0.00531671 
6.93889e-18 -0.970326 -1.25878 -1.18055 -0.00702524 
0 -0.839763 -1.12822 -1.04999 0.00308377 
2.08167e-17 1.51626 1.22781 1.30604 0.000346478 
1.83187e-18 1.61745 1.329 1.40723 -0.000296927 
