2.96251,0.151554,-1.96857e-05,0.0470481,0,0.151574,0.104506,0.151554
2.96251,0.151554,0.000868934,-0.0549889,0,0.150685,0.206543,0.151554
2.96251,0.141102,-9.59768e-05,0.00244292,0,0.141198,0.138659,0.141102
2.96251,0.15678,3.90448e-05,-0.00373967,0,0.156741,0.16052,0.15678
2.96251,0.219492,0.00442422,-0.0100955,0,0.215068,0.229588,0.219492
2.96393,2.02246,0.0195148,0.0452335,0,2.00295,1.97723,2.02246
2.98058,2.36738,0.0155823,0.0300744,0,2.3518,2.33731,2.36738
3.00351,2.67571,0.0463833,0.207522,0,2.62933,2.46819,2.67571
3.09358,2.98927,0.0866467,0.0758227,0,2.90262,2.91345,2.98927
3.17792,2.66003,0.0783333,0.0497779,0,2.5817,2.61025,2.66003
3.27337,2.62868,0.0862254,0.0451985,0,2.54245,2.58348,2.62868
3.37264,3.09902,0.113871,0.0753752,0,2.98515,3.02364,3.09902
3.47552,3.01018,0.121158,0.0781567,0,2.88902,2.93202,3.01018
3.58394,2.82204,0.109807,0.0770858,0,2.71223,2.74495,2.82204
3.69416,2.95269,0.160547,0.116121,0,2.79214,2.83657,2.95269
3.80624,2.84817,0.179895,0.139078,0,2.66827,2.70909,2.84817
3.92,2.29944,0.137258,0.105629,0,2.16218,2.19381,2.29944
4.02945,1.53644,0.0636813,0.050694,0,1.47276,1.48575,1.53644
4.13346,1.3065,-0.0162565,-0.0179032,0,1.32276,1.3244,1.3065
4.22912,0.893646,-0.0546773,-0.0452389,0,0.948323,0.938885,0.893646
4.31385,1.58348,-0.0715424,-0.0641489,0,1.65502,1.64763,1.58348
4.3904,1.688,-0.21851,-0.151907,0,1.90651,1.83991,1.688
4.45375,1.90226,-0.177757,-0.154472,0,2.08002,2.05673,1.90226
4.50227,2.46145,-0.00683739,-0.0144298,0,2.46829,2.47588,2.46145
4.52991,3.02585,0.00167142,-0.0206489,0,3.02418,3.0465,3.02585
4.59215,3.23489,-0.061957,-0.0453266,0,3.29685,3.28022,3.23489
4.63029,3.28715,-0.174678,-0.131315,0,3.46183,3.41846,3.28715
4.66203,2.49803,-0.363928,-0.310108,0,2.86196,2.80814,2.49803
4.67803,2.2106,-0.144824,-0.114518,0,2.35542,2.32512,2.2106
4.67845,-0,-0.185574,-0.16859,0,0.185574,0.16859,-0
4.67349,-0.371046,0.00761716,0.00629541,0,-0.378663,-0.377341,-0.371046
4.66308,-0.710736,-0.0534961,-0.0481905,0,-0.65724,-0.662546,-0.710736
4.65243,-1.5678,-0.320612,-0.320891,0,-1.24719,-1.24691,-1.5678
4.63135,-2.51893,-0.419517,-0.350051,0,-2.09941,-2.16888,-2.51893
4.59018,-2.8534,-0.40597,-0.341097,0,-2.44743,-2.5123,-2.8534
4.52605,-2.50325,-0.222925,-0.199621,0,-2.28033,-2.30363,-2.50325
4.4441,-2.10085,-0.105791,-0.0906668,0,-1.99506,-2.01018,-2.10085
4.35192,-1.72458,-0.0332978,-0.0285437,0,-1.69128,-1.69604,-1.72458
4.25396,-1.78207,0.00667214,0.00138322,0,-1.78874,-1.78345,-1.78207
