Position 2.96244 1.04883 -2.43524 2.85389 1.92347
Torque 0.15678 -0.428532 -1.53095 -0.633675 -0.132202
Position 2.96244 1.04883 -2.43524 0.351836 5.6306
Torque 0.099294 2.0695 1.2261 1.33253 0.142639
Position 2.96244 1.04883 -2.43524 2.02128 1.83511
Torque 0.141102 0.099294 -0.56615 0.07242 -0.205261
Position 2.96244 1.04883 -2.43524 2.40011 2.01575
Torque 0.13065 -0.141102 -0.9715 -0.441762 0.135681
Position 2.96244 1.04883 -2.43524 3.34075 4.31208
Torque 0.13065 -0.569634 -1.7353 -0.716958 0.149597
Position 2.96244 1.04883 -2.43524 2.35504 4.76117
Torque 0.13065 -0.193362 -0.63985 -0.496077 0.121765
Position 2.96244 1.04883 -2.43524 3.28743 3.31677
Torque 0.125424 -0.611442 -1.6214 -0.959565 -0.229614
Position 2.96244 1.04883 -2.43524 0.947124 0.827788
Torque 0.125424 1.69845 0.94805 0.803862 -0.13916
Position 2.96244 1.04884 -2.43524 2.03374 2.37296
Torque 0.125424 0.188136 -0.5561 -0.152082 -0.13916
Position 2.96244 1.04883 -2.43524 0.398296 1.74009
Torque 0.036582 2.02246 1.0921 1.43029 0.128723
Position 2.96244 1.04883 -2.43524 0.859403 3.43378
Torque 0.099294 1.33263 0.8308 1.16234 0.20874
Position 2.96244 1.04883 -2.43524 2.43989 1.00577
Torque 0.094068 -0.146328 -1.072 -0.242607 -0.121765
Position 2.96244 1.04883 -2.43522 0.211504 1.2967
Torque 0.088842 2.12698 1.0988 1.33615 -0.135681
Position 2.96244 1.04883 -2.43524 1.86075 2.57582
Torque 0.099294 0.376272 -0.1407 0.07242 0.135681
Position 2.96244 1.04883 -2.43524 1.86418 4.73478
Torque 0.099294 0.355368 -0.1742 -0.047073 0.17395
Position 2.96244 1.04883 -2.43524 1.48144 3.63783
Torque 0.10452 0.956358 0.1876 0.430899 -0.142639
Position 2.96244 1.04883 -2.43524 0.881438 5.62719
Torque 0.10452 1.76116 0.7571 1.23838 0.229614
Position 2.96244 1.04883 -2.43524 2.97783 5.2665
Torque 0.203814 -0.67938 -1.61135 -0.774894 0.128723
Position 2.96244 1.04883 -2.43524 1.79299 0.242876
Torque 0.188136 0.355368 -0.17085 0.043452 -0.146118
Position 2.96244 1.04883 -2.43524 0.659513 2.93498
Torque 0.10452 1.77161 1.1256 1.31442 0.13916
Position 2.96244 1.04883 -2.43524 2.80998 4.20471
Torque 0.094068 -0.621894 -1.47735 -0.637296 0.153076
Position 2.96244 1.04883 -2.43524 2.19734 0.898451
Torque 0.088842 -0.114972 -0.47235 -0.463488 -0.198303
Position 2.96244 1.04883 -2.43524 0.275863 3.6883
Torque 0.099294 1.82387 1.0787 1.40495 0.135681
Position 2.96244 1.04883 -2.43524 1.45792 4.42861
Torque 0.094068 0.747318 0.27135 0.438141 0.201782
Position 2.96244 1.04883 -2.43524 2.26144 2.96872
Torque 0.162006 -0.036582 -0.80735 -0.296922 0.125244
Position 2.96244 1.04883 -2.43524 2.51299 4.21998
Torque 0.15678 -0.303108 -1.08205 -0.850935 0.125244
Position 2.96244 1.04883 -2.43524 1.30035 1.09929
Torque 0.15678 1.14449 0.46565 0.586602 -0.146118
Position 2.96244 1.04883 -2.43524 2.874 5.0435
Torque 0.151554 -0.564408 -1.40365 -0.745926 0.142639
Position 2.96244 1.04883 -2.43524 1.19398 1.2306
Torque 0.151554 1.26992 0.58625 0.630054 -0.153076
Position 2.96244 1.04883 -2.43524 0.389911 0.495487
Torque 0.10452 1.92317 1.21605 1.47737 -0.149597
Position 2.96244 1.04883 -2.43524 1.90022 0.980575
Torque 0.094068 0.276978 -0.15745 0.032589 0.100891
Position 2.96244 1.04883 -2.43524 3.07352 5.4158
Torque 0.099294 -0.663702 -1.53765 -0.840072 0.135681
Position 2.96244 1.04883 -2.43524 0.344292 0.633208
Torque 0.031356 2.04337 1.0653 1.29632 -0.166992
Position 2.96244 1.04883 -2.43524 1.06657 4.86838
Torque 0.05226 1.24901 0.63315 1.00664 0.215698
Position 2.96244 1.04883 -2.43524 2.55347 0.160973
Torque 0.10452 -0.308334 -1.14235 -0.423657 -0.166992
Position 2.96244 1.04883 -2.43524 3.35476 4.74239
Torque 0.099294 -0.689832 -1.57115 -0.557634 0.132202
Position 2.96244 1.04883 -2.43524 1.75743 1.69757
Torque 0.062712 0.423306 -0.0871 0.061557 -0.142639
Position 2.96244 1.04882 -2.43524 0.731615 0.591327
Torque 0.083616 1.70368 1.0385 1.31804 -0.118286
Position 2.96244 1.04883 -2.43524 0.423518 2.99111
Torque 0.094068 1.77684 1.22275 1.43029 0.128723
Position 2.96244 1.04883 -2.43524 2.28389 1.646
Torque 0.047034 -0.099294 -0.8107 -0.318648 -0.132202
Position 2.96244 1.04883 -2.43524 3.34668 3.45184
Torque 0.094068 -0.621894 -1.5209 -0.764031 0.142639
Position 2.96244 1.04883 -2.43524 2.13945 1.71717
Torque 0.083616 -0 -0.41205 -0.32589 -0.180908
Position 2.96244 1.04883 -2.43524 1.76381 0.437257
Torque 0.067938 0.423306 0.02345 0.065178 -0.170471
Position 2.96244 1.04883 -2.43524 0.861571 1.57874
Torque 0.094068 1.54167 0.9246 1.32166 0.125244
Position 2.96244 1.04883 -2.43524 0.360265 2.94257
Torque 0.041808 1.75594 1.1524 1.49909 0.146118
Position 2.96244 1.04883 -2.43524 0.0924557 5.02221
Torque 0.094068 1.77684 1.20935 1.30356 0.149597
Position 2.96244 1.04883 -2.43524 2.75765 2.26232
Torque 0.094068 -0.49647 -1.3467 -0.528666 -0.121765
Position 2.96244 1.04883 -2.43524 2.61122 0.955022
Torque 0.088842 -0.334464 -0.91455 -0.633675 -0.128723
Position 2.96244 1.04883 -2.43524 0.60281 4.45856
Torque 0.073164 1.78729 0.9916 1.28183 0.219177
Position 2.96244 1.04883 -2.43524 0.0640708 1.3244
Torque 0.073164 1.84478 1.1792 1.14061 -0.121765
