Position 2.96241 1.04954 -2.43406 3.0723 5.50015
Velocity -0 -0 0 -0 0.207965
Torque 0.271752 -1.65664 -1.12895 -0.514182 0.205261
Position 2.96241 1.04954 -2.43406 3.07217 5.50246
Velocity -0 -0 0 -0 -0.0486726
Torque 0.271752 -1.59916 -1.11555 -0.829209 -0.132202
Position 2.96241 1.04954 -2.43406 3.07177 5.46288
Velocity -0 -0 0 -0.00442478 -0.561947
Torque 0.266526 -1.59916 -1.07535 -1.05733 -0.497497
Position 2.96241 1.04954 -2.43406 3.07086 5.38841
Velocity -0 -0 0 -0.0176991 -0.545723
Torque 0.266526 -1.63051 -1.09545 -1.16958 -0.247009
Position 2.96241 1.04954 -2.43406 3.06947 5.34869
Velocity -0 -0 0 -0.00442478 -0.125369
Torque 0.266526 -1.63051 -1.0988 -1.14786 -0.240051
Position 2.96241 1.04954 -2.43406 3.06852 5.34679
Velocity -0 -0 0 -0.0132743 0.0103245
Torque 0.266526 -1.63051 -1.10215 -1.15148 0.128723
Position 2.96241 1.04954 -2.43406 3.06115 5.37148
Velocity -0 -0 0 -0.10767 0.297935
Torque 0.266526 -1.59393 -1.1189 -1.32167 0.222656
Position 2.96241 1.04954 -2.43406 3.02918 5.39049
Velocity -0 -0 0 -0.399705 0.0309734
Torque 0.266526 -1.63574 -1.1122 -1.77429 0.222656
Position 2.96241 1.04954 -2.43406 2.95263 5.3792
Velocity -0 -0 0 -0.797935 -0.227139
Torque 0.266526 -1.63574 -1.10885 -1.71635 -0.236572
Position 2.96241 1.04953 -2.43407 2.84467 5.31268
Velocity -0 -0.00067128 -0.0010472 -0.882006 -0.752212
Torque 0.266526 -1.60438 -1.1122 -1.25287 -0.48706
Position 2.96241 1.04949 -2.43411 2.75867 5.19124
Velocity -0 -0.00067128 0 -0.597345 -1.18289
Torque 0.266526 -1.60438 -1.13565 -1.28545 -0.396606
Position 2.96241 1.04949 -2.43411 2.69292 5.02303
Velocity -0 -0 0 -0.535398 -1.5413
