Position 2.9624 1.04803 -2.43555 3.27593 3.31819
Velocity -0 -0 0 0.165192 -0.629793
Torque 0.2613 -0.125424 -0.51925 -0.228123 -0.31311
Position 2.9624 1.04805 -2.4355 3.28732 3.26918
Velocity -0 -0 0.0010472 0.0486726 -0.269911
Torque 0.2613 -0.057486 -0.51925 -0.347616 -0.198303
Position 2.9624 1.04805 -2.43547 3.28708 3.26108
Velocity -0 -0 0 -0.0103245 0.019174
Torque 0.2613 -0.062712 -0.536 -1.15872 0.132202
Position 2.9624 1.04805 -2.43547 3.28144 3.29471
Velocity -0 -0 0 -0.058997 0.460177
Torque 0.2613 -0.073164 -0.5762 -1.14061 0.271362
Position 2.9624 1.04805 -2.43547 3.27838 3.33754
Velocity -0 -0 0 -0.0221239 0.235988
Torque 0.2613 -0.07839 -0.5762 -1.20579 0.215698
Position 2.9624 1.04805 -2.43547 3.27761 3.34442
Velocity -0 -0 0 -0.0103245 -0.00147493
Torque 0.2613 -0.07839 -0.5762 -1.20579 -0.010437
Position 2.9624 1.04805 -2.43547 3.27449 3.329
Velocity -0 -0 0 -0.0501475 -0.218289
Torque 0.2613 -0.083616 -0.5762 -1.23838 -0.240051
Position 2.9624 1.04805 -2.43547 3.25881 3.29456
Velocity -0 -0 0 -0.244838 -0.373156
Torque 0.2613 -0.083616 -0.5762 -1.52806 -0.306152
Position 2.9624 1.04806 -2.43547 3.20695 3.22555
Velocity -0 -0 0 -0.581121 -0.722714
Torque 0.2613 -0.083616 -0.59965 -1.66566 -0.504455
Position 2.9624 1.04806 -2.43546 3.10923 3.11425
Velocity -0 -0 0 -1.00147 -1.10619
Torque 0.2613 -0.088842 -0.59965 -1.74894 -0.41748
Position 2.9624 1.04807 -2.43546 2.964 2.95622
Velocity -0 -0 0 -1.38496 -1.47493
Torque 0.2613 -0.02613 -0.59965 -1.83223 -0.448791
Position 2.9624 1.04807 -2.43546 2.79033 2.7723
Velocity -0 -0 0 -1.38496 -1.43068
Torque 0.266526 -0.041808 -0.59965 -1.33615 -0.344421
Position 2.9624 1.04807 -2.43546 2.65069 2.62637
Velocity -0 -0 0 -0.99705 -1.0531
Torque 0.266526 -0.047034 -0.58625 -1.06095 -0.316589
Position 2.9624 1.04807 -2.43547 2.55268 2.5271
Velocity -0 -0 0 -0.769911 -0.716814
Torque 0.271752 0.010452 -0.58625 -1.35425 -0.476623
Position 2.9624 1.04807 -2.43547 2.45126 2.42341
Velocity -0 -0 0 -0.90413 -0.970501
Torque 0.271752 -0.010452 -0.58625 -1.26011 -0.400085
Position 2.9624 1.04807 -2.43549 2.33887 2.30184
