Position 2.96242 1.05056 -0.589049 2.49434 5.50458
Velocity -0 -0 0.151844 0.159292 0.415929
Torque 0.271752 -3.98221 -2.1909 0.025347 0.219177
Position 2.96242 1.05055 -0.574252 2.5069 5.53071
Velocity -0 -0 0.084823 0.0811209 0.115044
Torque 0.266526 -4.08673 -2.39525 -0.039831 0.219177
Position 2.96242 1.05055 -0.572084 2.50774 5.53031
Velocity -0 -0 -0.0010472 -0.0103245 -0.0176991
Torque 0.266526 -3.90382 -3.8458 -0.449004 -0.128723
Position 2.96242 1.05055 -0.572194 2.50577 5.52684
Velocity -0 -0 -0.00314159 -0.0412979 -0.0855457
Torque 0.266526 -3.90382 -4.4421 -0.593844 -0.187866
Position 2.96242 1.05055 -0.573513 2.50018 5.51442
Velocity -0 -0 -0.00418879 -0.0103245 -0
Torque 0.266526 -3.90382 -5.23605 -0.637296 -0.184387
Position 2.96242 1.05055 -0.577503 2.49989 5.51467
Velocity -0 -0 -0.0314159 -0.00442478 0.00147493
Torque 0.266526 -3.92473 -4.84075 -0.640917 -0.17395
Position 2.96242 1.05055 -0.583488 2.49805 5.51389
Velocity -0 -0 -0.0764454 -0.0280236 -0.0324484
Torque 0.266526 -3.90905 -5.10875 -0.720579 -0.187866
Position 2.96242 1.05055 -0.605086 2.48004 5.48487
Velocity -0 -0 -0.268083 -0.297935 -0.40413
Torque 0.266526 -3.90905 -5.73185 -1.07906 -0.27832
Position 2.96242 1.05055 -0.656891 2.42192 5.41369
Velocity -0 -0 -0.530929 -0.651917 -0.749262
Torque 0.266526 -3.9404 -5.9831 -1.43754 -0.41748
Position 2.96242 1.05055 -0.741463 2.34223 5.29701
Velocity -0 -0 -0.817861 -0.60767 -1.15044
Torque 0.266526 -3.95086 -5.95965 -1.28908 -0.459228
Position 2.96242 1.05055 -0.857168 2.27451 5.13836
Velocity -0 -0 -1.06605 -0.553097 -1.37168
Torque 0.266526 -3.95086 -6.3918 -1.62221 -0.316589
Position 2.96242 1.05055 -1.00493 2.20509 4.99423
Velocity -0 -0 -1.32052 -0.603245 -1.02212
Torque 0.266526 -3.97699 -6.5593 -1.71635 -0.323547
Position 2.96242 1.05055 -1.17617 2.13128 4.88146
Velocity -0 -0 -1.44618 -0.634218 -0.933628
Torque 0.266526 -4.01357 -5.293 -1.65842 -0.400085
Position 2.96242 1.05055 -1.33364 2.05768 4.76403
Velocity -0 -0 -1.20951 -0.579646 -0.995575
Torque 0.266526 -4.05538 -4.72685 -1.66204 -0.38269
Position 2.96243 1.05054 -1.45767 1.98571 4.64347
Velocity 0.00067128 -0 -0.924675 -0.597345 -1.00885
Torque 0.266526 -4.07105 -4.39185 -1.59686 -0.38269
Position 2.96243 1.05051 -1.54994 1.91469 4.52356
Velocity -0 -0 -0.714189 -0.572271 -0.995575
Torque 0.266526 -4.11286 -5.2327 -1.65842 -0.41748
Position 2.96243 1.05051 -1.6494 1.84332 4.40334
Velocity -0 -0 -0.933053 -0.60767 -1.0177
Torque 0.266526 -4.12854 -5.1925 -1.59686 -0.424438
Position 2.96243 1.0502 -1.77095 1.769 4.28376
Velocity -0 -0.00604152 -1.03777 -0.616519 -0.9882
Torque 0.266526 -4.07105 -3.9195 -1.27459 -0.368774
Position 2.96243 1.04847 -1.8938 1.69509 4.16361
Velocity -0 -0.0107405 -0.992743 -0.60177 -1
Torque 0.266526 -3.49097 -3.2294 -1.04647 -0.354858
Position 2.96243 1.04594 -2.01106 1.62451 4.04414
Velocity -0 -0.0161107 -0.974941 -0.594395 -0.995575
Torque 0.266526 -2.67571 -2.46895 -0.934218 -0.3479
Position 2.96243 1.0444 -2.08928 1.57606 3.96451
Velocity -0 -0.0181246 -0.968658 -0.603245 -0.986726
Torque 0.266526 -1.99111 -2.16075 -0.680748 -0.354858
Position 2.96243 1.04049 -2.26818 1.46418 3.781
Velocity -0 -0.0147682 -0.984366 -0.616519 -1.0059
Torque 0.266526 -0.54873 -0.9246 -0.195534 -0.400085
Position 2.96243 1.03911 -2.38566 1.39345 3.66153
Velocity -0 -0.00604152 -0.984366 -0.579646 -0.986726
Torque 0.271752 -0.20904 -0.2814 -0.162945 -0.438354
Position 2.96244 1.03622 -2.502 1.32398 3.54133
Velocity -0 -0.0140969 -0.949808 -0.581121 -1
Torque 0.271752 1.0452 -0.35175 -0.257091 -0.393127
Position 2.96244 1.0363 -2.61267 1.2558 3.42084
Velocity -0 0.00067128 -0.927817 -0.572271 -1.00442
Torque 0.271752 2.16879 -0.3283 -0.311406 -0.386169
Position 2.96244 1.03651 -2.72665 1.1846 3.30053
Velocity -0 -0 -0.90792 -0.610619 -1.00147
Torque 0.271752 3.08857 -2.14735 -0.561255 -0.368774
Position 2.96245 1.03686 -2.8392 1.11438 3.18126
Velocity -0 -0 -0.987507 -0.59882 -0.99115
Torque 0.271752 3.6582 -0.69345 -0.528666 -0.351379
Position 2.96244 1.0371 -2.95292 1.04208 3.06035
Velocity -0 0.00201384 -0.770737 -0.612094 -1.00147
Torque 0.271752 4.4212 -5.1255 -0.684369 -0.386169
Position 2.96247 1.03716 -3.06678 0.97104 2.9419
Velocity 0.00067128 -0 -1.04929 -0.523599 -0.992625
Torque 0.271752 5.13193 -0.20435 -0.485214 -0.469665
Position 2.96246 1.03747 -3.18779 0.898385 2.82062
Velocity -0 0.00805537 -0.794823 -0.641593 -1.00147
Torque 0.271752 5.7277 -5.95295 -0.7242 -0.424438
Position 2.96248 1.03822 -3.30499 0.827057 2.70046
Velocity -0 -0 -1.12888 -0.514749 -0.995575
Torque 0.271752 6.2712 -0.43215 -0.282438 -0.420959
Position 2.96249 1.03964 -3.4206 0.753053 2.58075
Velocity -0 0.0140969 -0.845088 -0.669616 -0.974926
Torque 0.271752 6.33391 -0.72695 -1.09716 -0.389648
Position 2.96248 1.04122 -3.53211 0.686106 2.46852
Velocity 0.00201384 0.0248374 -0.679631 -0.588496 -0.871681
Torque 0.271752 5.93151 -5.2126 -0.720579 -0.379211
Position 2.96247 1.0435 -3.63198 0.628031 2.37221
Velocity -0 0.0161107 -0.810531 -0.402655 -0.725664
Torque 0.271752 6.18236 -4.7503 -0.155703 -0.532287
Position 2.96248 1.04539 -3.71818 0.57531 2.28805
Velocity -0 0.012083 -0.748746 -0.300885 -0.641593
Torque 0.271752 5.77996 -4.28465 -0.18105 -0.389648
Position 2.96247 1.04671 -3.79046 0.529712 2.21387
Velocity -0 0.0107405 -0.703717 -0.327434 -0.612094
Torque 0.266526 5.94196 -1.6281 -0.177429 -0.379211
Position 2.96248 1.04726 -3.84831 0.496593 2.15533
Velocity -0 0.00201384 -0.469144 -0.231563 -0.411504
Torque 0.266526 6.21371 -2.64315 -0.086904 -0.271362
Position 2.96248 1.04729 -3.88277 0.473407 2.12011
Velocity -0 -0 -0.383274 -0.314159 -0.457227
Torque 0.266526 6.31823 -2.3919 -0.079662 -0.187866
Position 2.96248 1.0473 -3.94099 0.449867 2.05679
Velocity -0 -0 -0.289027 -0.0058997 -0.147493
Torque 0.2613 6.42798 2.21435 -0 -0.212219
Position 2.96248 1.0473 -3.95644 0.449646 2.0544
Velocity -0 -0 0.0010472 -0.00884956 0.0353982
Torque 0.2613 6.50637 2.5929 -0 0.156555
Position 2.96248 1.04733 -3.95768 0.43458 2.06403
Velocity -0 -0 -0.0345575 -0.196165 0.0457227
Torque 0.256074 6.61089 1.41035 -0.014484 0.17395
Position 2.96248 1.04891 -3.97677 0.412655 2.0529
Velocity -0 0.038263 -0.249233 -0.159292 -0.280236
Torque 0.256074 5.27303 1.67165 -0.014484 -0.281799
Position 2.96248 1.05066 -4.00189 0.399381 2.00416
Velocity -0 -0 -0.144513 -0.0722714 -0.359882
Torque 0.256074 5.85835 2.10715 -0.014484 -0.233093
Position 2.96248 1.05066 -4.00731 0.396881 1.98728
Velocity -0 -0 0.0010472 0.0058997 0.00884956
Torque 0.256074 5.97854 2.7805 0.039831 -0.233093
Position 2.96248 1.05066 -4.00628 0.400708 2.00128
Velocity -0 -0 0.00942478 0.058997 0.244838
Torque 0.256074 6.01513 4.4086 0.213639 0.306152
