Position 4.78788 2.00534 -2.32525 1.44173 1.82712
Torque 1.95975 -12.6469 -2.7671 -0.709716 -0.187866
Position 0.367395 0.43065 -1.31474 3.271 0.48208
Torque -1.53644 0.904098 -2.43545 -0.572118 -0.253967
Position 5.16016 1.36276 -3.41827 0.202456 0.909668
Torque 0.224718 3.07811 3.40025 0.76041 -0.090454
Position 4.77367 1.99415 -4.25274 2.3375 4.62538
Torque -2.02246 -1.12359 3.4036 0.644538 0.107849
Position 1.98184 0.266139 -3.87135 3.07774 2.74471
Torque -2.30989 4.43687 4.1138 1.52444 -0.118286
Position 5.43417 2.45896 -4.54282 2.20055 2.30927
Torque 3.28715 -3.6791 1.7621 0.488835 -0.083496
Position 2.87684 2.37822 -2.31798 0.294204 1.37739
Torque -0.909324 -11.5808 -2.4187 -0.028968 -0.111328
Position 4.11237 0.294081 -4.48126 3.42502 1.40852
Torque 0.804804 4.69817 1.876 1.39409 0.093933
Position 0.533789 1.28796 -0.686108 3.23998 2.70637
Torque -0.355368 -3.99789 -2.5527 0.720579 0.125244
Position 2.31069 1.65039 -3.58665 3.17584 4.32033
Torque 0.099294 -1.76116 -0.02345 -0.633675 0.083496
Position 1.10652 1.16375 -3.80979 1.94363 4.74597
Torque -2.53461 5.95241 3.42705 1.39046 0.111328
Position 5.56498 1.59314 -0.597829 0.664358 3.13035
Torque 2.6339 -7.88603 -2.3249 -1.32529 0.080017
Position 4.43421 1.7395 -1.62211 2.09274 5.34015
Torque -1.71413 -11.2986 -6.57605 -1.48461 0.118286
Position 5.37464 1.33026 -4.37289 3.03119 2.70358
Torque 2.03291 1.48941 4.84075 0.800241 0.062622
Position 1.08813 1.63671 -4.89738 1.41507 4.19608
Torque -2.48758 1.07133 4.08365 1.13699 0.128723
Position 1.61243 0.10918 -2.20392 2.98573 4.53396
Torque -0 9.04621 1.88605 -0.119493 -0.086975
Position 1.59807 2.05509 -2.8211 1.1246 4.21679
Torque 0.07839 -9.22389 -2.06025 -0.054315 -0.121765
Position 0.0537293 2.52418 -4.25752 3.19095 4.44272
Torque -0.559182 -2.4928 -0.2345 -0.561255 0.097412
Position 0.610506 1.50799 -0.475276 1.28544 5.43135
Torque -0.423306 -4.2017 -4.49905 -0.934218 0.180908
Position 5.08973 0.174892 -0.241007 0.0944026 2.67923
Torque 0.109746 2.43009 -2.36175 0.133977 -0.153076
Position 1.48328 1.26245 -2.42718 1.91482 5.0275
Torque -1.75594 -1.69322 -1.7085 -0.394689 -0.076538
Position 3.66543 2.10572 -3.87666 3.39779 5.51584
Torque 1.79774 -6.78335 -0.27805 -0.622812 0.076538
Position 4.49567 0.280679 -3.96516 2.79115 1.71157
Torque 0.386724 4.13377 2.9011 1.38684 0.093933
Position 2.94532 1.16291 -5.00504 3.26982 0.231195
Torque 0.07839 1.87091 3.79555 1.79602 -0.201782
Position 5.4736 1.3434 -2.91577 1.97108 5.19661
Torque 2.46667 -0.360594 0.79395 0.039831 0.132202
Position 0.915512 1.89438 -3.50489 0.202234 2.31976
Torque -1.79774 -1.88136 2.33495 1.23838 0.111328
Position 4.60868 0.435614 -3.68477 2.63704 3.18673
Torque 0.794352 4.10241 4.45215 1.24562 0.114807
Position 4.11033 1.91653 -2.63145 2.75867 4.58327
Torque -0.804804 -11.377 -3.1088 -0.749547 0.163513
Position 3.53284 2.58953 -4.67606 0.926084 3.31783
Torque -0.517374 -1.53122 3.86925 0.876282 -0.114807
Position 5.61734 0.665857 -1.16374 2.58998 2.31878
Torque 1.53644 -2.93179 -4.2679 -0.999396 -0.10437
Position 4.96185 1.15583 -0.37974 1.49757 1.56031
Torque 0.088842 -2.70707 -5.2327 -1.33977 -0.066101
Position 4.40067 0.349492 -1.13319 2.27294 5.05772
Torque -1.41102 0.240396 -1.8023 -0.937839 -0.10437
Position 2.19679 1.72432 -3.8651 2.65973 2.04847
Torque -0.350142 -1.23334 2.5259 -0.014484 -0.219177
Position 2.63185 2.25854 -0.819107 0.185354 1.33867
Torque 0.465114 -9.9503 -2.7738 -0.970428 -0.10437
Position 2.08071 1.41774 -2.06765 1.26323 2.43777
Torque -1.60961 -5.57092 -2.8609 -0.137598 0.240051
Position 2.97502 1.74255 -4.18946 3.29082 5.11642
Torque 0.250848 -1.3065 2.6264 -0.025347 -0.097412
Position 3.1221 1.7001 -4.61776 2.1248 3.55622
Torque 0.020904 2.0904 5.8022 1.64393 -0.118286
Position 2.79642 2.6142 -3.84811 0.959248 1.74199
Torque -1.12359 -2.70707 0.10385 0.666264 -0.107849
Position 0.472639 0.636636 -2.84609 1.70861 0.614358
Torque -0.919776 9.24479 2.25455 0.764031 -0.219177
Position 4.99909 0.222932 -3.4419 1.54051 3.81292
Torque 0.454662 5.44549 3.38015 1.16234 0.121765
Position 1.6862 2.43903 -4.84445 1.96002 5.23314
Torque -1.44238 -2.2315 3.33325 0.738684 0.097412
