Position 2.96244 1.04883 -2.43524 1.73184 4.43821
Torque 1.79252 0.668928 -0.06365 0.210018 0.187866
Position 2.96244 1.04883 -2.43524 1.73184 4.91741
Torque 1.61483 0.642798 -0.06365 0.210018 0.125244
Position 2.96244 1.04883 -2.43524 1.73184 5.5925
Torque 1.55735 0.642798 -0.07035 0.213639 0.135681
Position 2.96244 1.04883 -2.43524 1.73184 0.917655
Torque 1.5469 0.642798 -0.0737 0.210018 -0.201782
Position 2.96244 1.04883 -2.43524 1.73184 3.98872
Torque 1.53122 0.648024 -0.07705 0.220881 0.125244
Position 2.96244 1.04883 -2.43524 1.73184 2.874
Torque 1.53122 0.648024 -0.07705 0.210018 0.142639
Position 2.96244 1.04883 -2.43524 1.73184 0.664978
Torque 1.51554 0.642798 -0.07705 0.213639 -0.153076
Position 2.96244 1.04883 -2.43524 1.73184 5.13007
Torque 1.50509 0.658476 -0.07035 0.213639 0.191345
Position 2.96244 1.04883 -2.43524 1.73184 1.92772
Torque 1.50509 0.648024 -0.07035 0.213639 -0.180908
Position 2.96244 1.04883 -2.43524 1.73184 1.78082
Torque 1.49464 0.658476 -0.07035 0.213639 -0.128723
Position 2.96244 1.04883 -2.43524 1.73184 3.93095
Torque 1.49464 0.642798 -0.07035 0.213639 0.146118
Position 2.96244 1.04883 -2.43524 1.73184 1.98507
Torque 1.49464 0.637572 -0.07035 0.21726 -0.153076
Position 2.96244 1.04883 -2.43524 1.73184 1.14131
Torque 1.50509 0.663702 -0.07035 0.213639 -0.205261
Position 2.96244 1.04883 -2.43524 1.73184 1.89509
Torque 1.48941 0.65325 -0.07035 0.210018 -0.135681
Position 2.96244 1.04883 -2.43524 1.73184 4.59184
Torque 1.49464 0.648024 -0.07035 0.21726 0.201782
Position 2.96244 1.04883 -2.43524 1.73184 1.44965
Torque 1.48941 0.642798 -0.07035 0.213639 -0.13916
Position 2.96244 1.04883 -2.43524 1.73184 0.525265
Torque 1.52077 0.658476 -0.07035 0.210018 -0.198303
Position 2.96244 1.04883 -2.43524 1.73184 4.2131
Torque 1.51031 0.663702 -0.07035 0.195534 0.132202
Position 2.96244 1.04883 -2.43524 1.73184 3.75958
Torque 1.49464 0.642798 -0.07035 0.191913 -0.125244
Position 2.96244 1.04883 -2.43524 1.73184 0.112456
Torque 1.49464 0.642798 -0.07035 0.199155 -0.135681
Position 2.96244 1.04883 -2.43524 1.73184 3.47082
Torque 1.48941 0.642798 -0.07035 0.191913 0.166992
Position 2.96244 1.04883 -2.43524 1.73184 3.18865
Torque 1.49464 0.658476 -0.07035 0.195534 -0.121765
Position 2.96244 1.04883 -2.43524 1.73184 5.10774
Torque 1.48418 0.648024 -0.07035 0.199155 0.180908
Position 2.96244 1.04883 -2.43524 1.73184 2.61584
Torque 1.46851 0.648024 -0.07035 0.195534 -0.163513
Position 2.96244 1.04883 -2.43524 1.73184 0.312389
Torque 1.45805 0.658476 -0.07035 0.195534 -0.177429
Position 2.96244 1.04883 -2.43524 1.73184 0.790951
Torque 1.45805 0.642798 -0.07035 0.195534 -0.125244
Position 2.96244 1.04883 -2.43524 1.73184 2.26343
Torque 1.45805 0.658476 -0.07035 0.195534 -0.142639
Position 2.96244 1.04883 -2.43524 1.73184 4.46166
Torque 1.45283 0.642798 -0.07035 0.199155 0.135681
Position 2.96244 1.04883 -2.43524 1.73184 0.168186
Torque 1.35876 0.648024 -0.07035 0.199155 -0.187866
Position 2.96244 1.04883 -2.43524 1.73184 5.10403
Torque 1.35876 0.658476 -0.07035 0.191913 0.153076
Position 2.96244 1.04883 -2.43524 1.73184 4.90529
Torque 1.35876 0.668928 -0.07035 0.202776 -0.121765
Position 2.96244 1.04883 -2.43524 1.73184 4.5148
Torque 1.35876 0.658476 -0.07035 0.195534 0.125244
Position 2.96244 1.04883 -2.43524 1.73184 3.9035
Torque 1.35876 0.658476 -0.07035 0.195534 -0.13916
Position 2.96244 1.04883 -2.43524 1.73184 3.95108
Torque 1.35876 0.648024 -0.07035 0.195534 0.125244
Position 2.96244 1.04883 -2.43524 1.73184 3.94462
Torque 1.35876 0.658476 -0.07035 0.195534 -0.135681
Position 2.96244 1.04883 -2.43524 1.73184 3.05296
Torque 1.35876 0.642798 -0.07035 0.195534 0.125244
Position 2.96244 1.04883 -2.43524 1.73184 3.18449
Torque 1.35876 0.65325 -0.07035 0.191913 0.132202
Position 2.96244 1.04883 -2.43524 1.73184 2.48259
Torque 1.35876 0.65325 -0.07035 0.199155 -0.142639
Position 2.96244 1.04883 -2.43524 1.73184 1.85533
Torque 1.35876 0.65325 -0.067 0.195534 0.13916
Position 2.96244 1.04883 -2.43524 1.73184 1.18903
Torque 1.35876 0.65325 -0.07035 0.195534 -0.132202
Position 2.96244 1.04883 -2.43524 1.73184 3.11179
Torque 1.35876 0.65325 -0.07035 0.199155 0.135681
Position 2.96244 1.04883 -2.43524 1.73184 2.62715
Torque 1.35876 0.65325 -0.07035 0.199155 -0.125244
Position 2.96244 1.04883 -2.43525 1.73184 4.37338
Torque 1.35876 0.65325 -0.0603 0.195534 0.149597
Position 2.96244 1.04883 -2.43524 1.73184 1.91303
Torque 1.35876 0.65325 -0.0402 0.195534 -0.160034
Position 2.96244 1.04883 -2.43524 1.73184 2.73341
Torque 1.35876 0.65325 -0.05025 0.191913 0.163513
Position 2.96244 1.04883 -2.43524 1.73184 4.63288
Torque 1.35876 0.65325 -0.02345 0.199155 0.229614
Position 2.96244 1.04883 -2.43524 1.73184 1.39838
Torque 1.35876 0.65325 -0.03015 0.195534 0.135681
Position 2.96244 1.04883 -2.43524 1.73184 1.48374
Torque 1.35876 0.65325 -0.03015 0.191913 0.132202
Position 2.96244 1.04883 -2.43524 1.73184 3.5396
Torque 1.35876 0.65325 -0.03685 0.199155 0.149597
Position 2.96244 1.04883 -2.43524 1.73184 3.78073
Torque 1.35876 0.65325 -0.0335 0.199155 0.132202
