mass2 1.36958
mass3 1.12367
mass4 0.900823
mass5 0.34371
com_r2 0.0784101
com_r3 0.0878806
com_r4 0.0342469
com_r5 0.218813
com_a2 1.44754
com_a3 -1.17877
com_a4 -0.216998
com_a5 1.45657

